run_id,method,dimension,dataset_id,heldout_batch,seed,metric,population,value,status,reason,implementation,comparison_eligible,n_labels_tested
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,pseudotime_smoothness,query,,not_applicable,Original annotated-cell subset has fewer than 16 cells for fixed pseudotime k15,,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,trustworthiness,joint,0.9316515011246816,computed,"Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,pseudotime_smoothness,joint,0.8778627632178615,computed,Original NaN-excluded annotated-cell population (2629/33506 cells); biovalid_ref_query_joint.pseudotime_smoothness k15; original first-neighbor removal,,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,within_label_silhouette__study,reference,0.0146547087607412,computed,"Original within_label_silhouette helper; cell-count weighting; labels_tested=10; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,10.0
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,within_label_silhouette__sample_ID,reference,0.0146547087607412,computed,"Original within_label_silhouette helper; cell-count weighting; labels_tested=10; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,10.0
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,within_label_silhouette__donor,reference,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,within_label_silhouette__patientGroup,reference,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,within_label_silhouette__study,query,,not_applicable,No cell type has at least 10 cells and a mathematically valid multi-group silhouette,scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,0.0
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,within_label_silhouette__sample_ID,query,,not_applicable,No cell type has at least 10 cells and a mathematically valid multi-group silhouette,scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,0.0
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,within_label_silhouette__donor,query,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,within_label_silhouette__patientGroup,query,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,within_label_silhouette__study,joint,0.0332884272143811,computed,"Original within_label_silhouette helper; cell-count weighting; labels_tested=12; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,12.0
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,within_label_silhouette__sample_ID,joint,0.0332884272143811,computed,"Original within_label_silhouette helper; cell-count weighting; labels_tested=12; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,12.0
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,within_label_silhouette__donor,joint,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,within_label_silhouette__patientGroup,joint,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,PCR_batch,joint,0.7003918330328384,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 pcr_comparison with source-invariant pcr_before cache,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,ASW_label/batch,joint,0.8485753811531773,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette_batch then mean over labels,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,batchASW,joint,0.8485753811531773,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette_batch then mean over labels,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,iLISI,joint,1.3604874693593976,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph LISI,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,graph_conn,joint,0.9905928791577072,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph_connectivity,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,kBET,joint,0.0185373543207487,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 kBET: 1 - mean(per-label R average.pval),True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,NMI_cluster/label,joint,0.7319883850547075,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 opt_louvain + nmi(arithmetic),True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,ARI_cluster/label,joint,0.3561658756069891,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 opt_louvain + ari,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,ASW_label,joint,0.8231136798858643,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,labelASW,joint,0.8231136798858643,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,isolated_label_F1,joint,0.9091856640749284,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 isolated_labels(cluster=True),True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,isolated_label_silhouette,joint,0.4930989351123571,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 isolated_labels(cluster=False; binary label-vs-rest ASW),True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,cLISI,joint,0.9999999999999996,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph LISI,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,hvg_overlap,joint,,not_applicable,The official scIB pipeline disables HVG overlap for embedding outputs.,official scIB applicability rules,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,cell_cycle_conservation,joint,0.5837884812464946,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 cell_cycle with source-invariant score cache,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s43,solar_orthogonal,128,immune_cell_human,10X,43,trajectory,joint,0.8470895625043269,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 trajectory_conservation,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s44,solar_orthogonal,128,immune_cell_human,10X,44,macro_f1,query,0.901108530407639,computed,"Full-reference distance-weighted 15NN, Minkowski p=2; labels=unique(query truth); zero_division=0",,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s44,solar_orthogonal,128,immune_cell_human,10X,44,balanced_accuracy,query,0.8905903429903196,computed,"Mean recall over query true classes, including classes absent from reference",,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s44,solar_orthogonal,128,immune_cell_human,10X,44,trustworthiness,reference,0.9114697655828824,computed,"Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s44,solar_orthogonal,128,immune_cell_human,10X,44,pseudotime_smoothness,reference,0.8808907244603592,computed,Original NaN-excluded annotated-cell population (2629/22779 cells); biovalid_ref_query_joint.pseudotime_smoothness k15; original first-neighbor removal,,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s44,solar_orthogonal,128,immune_cell_human,10X,44,trustworthiness,query,0.9496770323276262,computed,"Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s44,solar_orthogonal,128,immune_cell_human,10X,44,pseudotime_smoothness,query,,not_applicable,Original annotated-cell subset has fewer than 16 cells for fixed pseudotime k15,,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s44,solar_orthogonal,128,immune_cell_human,10X,44,trustworthiness,joint,0.9319153737475137,computed,"Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s44,solar_orthogonal,128,immune_cell_human,10X,44,pseudotime_smoothness,joint,0.8808907244603592,computed,Original NaN-excluded annotated-cell population (2629/33506 cells); biovalid_ref_query_joint.pseudotime_smoothness k15; original first-neighbor removal,,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s44,solar_orthogonal,128,immune_cell_human,10X,44,within_label_silhouette__study,reference,0.0152473042945501,computed,"Original within_label_silhouette helper; cell-count weighting; labels_tested=10; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,10.0
historical__solar_orthogonal__d128__immune_cell_human__10X__s44,solar_orthogonal,128,immune_cell_human,10X,44,within_label_silhouette__sample_ID,reference,0.0152473042945501,computed,"Original within_label_silhouette helper; cell-count weighting; labels_tested=10; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,10.0
historical__solar_orthogonal__d128__immune_cell_human__10X__s44,solar_orthogonal,128,immune_cell_human,10X,44,within_label_silhouette__donor,reference,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s44,solar_orthogonal,128,immune_cell_human,10X,44,within_label_silhouette__patientGroup,reference,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s44,solar_orthogonal,128,immune_cell_human,10X,44,within_label_silhouette__study,query,,not_applicable,No cell type has at least 10 cells and a mathematically valid multi-group silhouette,scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,0.0
historical__solar_orthogonal__d128__immune_cell_human__10X__s44,solar_orthogonal,128,immune_cell_human,10X,44,within_label_silhouette__sample_ID,query,,not_applicable,No cell type has at least 10 cells and a mathematically valid multi-group silhouette,scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,0.0
historical__solar_orthogonal__d128__immune_cell_human__10X__s44,solar_orthogonal,128,immune_cell_human,10X,44,within_label_silhouette__donor,query,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s44,solar_orthogonal,128,immune_cell_human,10X,44,within_label_silhouette__patientGroup,query,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
historical__solar_orthogonal__d128__immune_cell_human__10X__s44,solar_orthogonal,128,immune_cell_human,10X,44,within_label_silhouette__study,joint,0.0366315106252653,computed,"Original within_label_silhouette helper; cell-count weighting; labels_tested=12; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,12.0
historical__solar_orthogonal__d128__immune_cell_human__10X__s44,solar_orthogonal,128,immune_cell_human,10X,44,within_label_silhouette__sample_ID,joint,0.0366315106252653,computed,"Original within_label_silhouette helper; cell-count weighting; labels_tested=12; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,12.0
