claim_id,doc,location,printed,kind,spec
Table S3-00139,si,Table S3,0.032,batch,"{""batch"": ""Villani"", ""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00140,si,Table S3,0.030,batch,"{""batch"": ""Villani"", ""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00141,si,Table S3,5,batch,"{""batch"": ""Villani"", ""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""n""}"
Table S3-00142,si,Table S3,0.684,batch,"{""batch"": ""Villani"", ""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00143,si,Table S3,0.740,batch,"{""batch"": ""Villani"", ""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00144,si,Table S3,0.018,batch,"{""batch"": ""Villani"", ""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00145,si,Table S3,0.016,batch,"{""batch"": ""Villani"", ""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00146,si,Table S3,5,batch,"{""batch"": ""Villani"", ""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 16, ""method"": ""sclsc_refonly"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""n""}"
Table S3-00147,si,Table S3,0.665,batch,"{""batch"": ""Villani"", ""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 16, ""method"": ""sclsc_refonly"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00148,si,Table S3,0.723,batch,"{""batch"": ""Villani"", ""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 16, ""method"": ""sclsc_refonly"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00149,si,Table S3,0.049,batch,"{""batch"": ""Villani"", ""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 16, ""method"": ""sclsc_refonly"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00150,si,Table S3,0.041,batch,"{""batch"": ""Villani"", ""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 16, ""method"": ""sclsc_refonly"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00151,si,Table S3,5,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 128, ""method"": ""solar_orthogonal"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""n""}"
Table S3-00152,si,Table S3,0.886,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 128, ""method"": ""solar_orthogonal"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00153,si,Table S3,0.893,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 128, ""method"": ""solar_orthogonal"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00154,si,Table S3,0.007,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 128, ""method"": ""solar_orthogonal"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00155,si,Table S3,0.007,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 128, ""method"": ""solar_orthogonal"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00156,si,Table S3,1,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 40, ""method"": ""unintegrated_pca_matched"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""n""}"
Table S3-00157,si,Table S3,0.828,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 40, ""method"": ""unintegrated_pca_matched"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00158,si,Table S3,0.864,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 40, ""method"": ""unintegrated_pca_matched"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00159,si,Table S3,–,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 40, ""method"": ""unintegrated_pca_matched"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00160,si,Table S3,–,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 40, ""method"": ""unintegrated_pca_matched"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00161,si,Table S3,5,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""n""}"
Table S3-00162,si,Table S3,0.792,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00163,si,Table S3,0.835,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00164,si,Table S3,0.012,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00165,si,Table S3,0.012,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00166,si,Table S3,5,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""n""}"
Table S3-00167,si,Table S3,0.844,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00168,si,Table S3,0.864,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00169,si,Table S3,0.020,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00170,si,Table S3,0.017,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00171,si,Table S3,5,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 16, ""method"": ""sclsc_refonly"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""n""}"
Table S3-00172,si,Table S3,0.843,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 16, ""method"": ""sclsc_refonly"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00173,si,Table S3,0.863,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 16, ""method"": ""sclsc_refonly"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00174,si,Table S3,0.019,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 16, ""method"": ""sclsc_refonly"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00175,si,Table S3,0.016,batch,"{""batch"": ""3"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 16, ""method"": ""sclsc_refonly"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00176,si,Table S3,5,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 128, ""method"": ""solar_orthogonal"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""n""}"
Table S3-00177,si,Table S3,0.754,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 128, ""method"": ""solar_orthogonal"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00178,si,Table S3,0.849,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 128, ""method"": ""solar_orthogonal"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00179,si,Table S3,0.024,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 128, ""method"": ""solar_orthogonal"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00180,si,Table S3,0.021,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 128, ""method"": ""solar_orthogonal"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00181,si,Table S3,1,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 40, ""method"": ""unintegrated_pca_matched"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""n""}"
Table S3-00182,si,Table S3,0.746,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 40, ""method"": ""unintegrated_pca_matched"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00183,si,Table S3,0.856,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 40, ""method"": ""unintegrated_pca_matched"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00184,si,Table S3,–,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 40, ""method"": ""unintegrated_pca_matched"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00185,si,Table S3,–,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 40, ""method"": ""unintegrated_pca_matched"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00186,si,Table S3,5,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""n""}"
Table S3-00187,si,Table S3,0.619,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00188,si,Table S3,0.793,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00189,si,Table S3,0.012,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00190,si,Table S3,0.026,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00191,si,Table S3,5,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""n""}"
Table S3-00192,si,Table S3,0.699,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00193,si,Table S3,0.864,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00194,si,Table S3,0.028,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00195,si,Table S3,0.012,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00196,si,Table S3,5,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 16, ""method"": ""sclsc_refonly"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""n""}"
Table S3-00197,si,Table S3,0.729,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 16, ""method"": ""sclsc_refonly"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00198,si,Table S3,0.850,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 16, ""method"": ""sclsc_refonly"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00199,si,Table S3,0.024,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 16, ""method"": ""sclsc_refonly"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00200,si,Table S3,0.021,batch,"{""batch"": ""4"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 16, ""method"": ""sclsc_refonly"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00201,si,Table S3,5,batch,"{""batch"": ""B1"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 128, ""method"": ""solar_orthogonal"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""n""}"
Table S3-00202,si,Table S3,0.879,batch,"{""batch"": ""B1"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 128, ""method"": ""solar_orthogonal"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00203,si,Table S3,0.881,batch,"{""batch"": ""B1"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 128, ""method"": ""solar_orthogonal"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00204,si,Table S3,0.014,batch,"{""batch"": ""B1"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 128, ""method"": ""solar_orthogonal"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00205,si,Table S3,0.021,batch,"{""batch"": ""B1"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 128, ""method"": ""solar_orthogonal"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00206,si,Table S3,1,batch,"{""batch"": ""B1"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 40, ""method"": ""unintegrated_pca_matched"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""n""}"
Table S3-00207,si,Table S3,0.840,batch,"{""batch"": ""B1"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 40, ""method"": ""unintegrated_pca_matched"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00208,si,Table S3,0.851,batch,"{""batch"": ""B1"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 40, ""method"": ""unintegrated_pca_matched"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00209,si,Table S3,–,batch,"{""batch"": ""B1"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 40, ""method"": ""unintegrated_pca_matched"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00210,si,Table S3,–,batch,"{""batch"": ""B1"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 40, ""method"": ""unintegrated_pca_matched"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00211,si,Table S3,5,batch,"{""batch"": ""B1"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""n""}"
Table S3-00212,si,Table S3,0.810,batch,"{""batch"": ""B1"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00213,si,Table S3,0.837,batch,"{""batch"": ""B1"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00214,si,Table S3,0.005,batch,"{""batch"": ""B1"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00215,si,Table S3,0.011,batch,"{""batch"": ""B1"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""seed_sd""}"
Table S3-00216,si,Table S3,5,batch,"{""batch"": ""B1"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""n""}"
Table S3-00217,si,Table S3,0.856,batch,"{""batch"": ""B1"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""macro_f1"", ""population"": ""query"", ""stat"": ""mean""}"
Table S3-00218,si,Table S3,0.893,batch,"{""batch"": ""B1"", ""block"": ""A"", ""dataset"": ""lung_atlas"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""balanced_accuracy"", ""population"": ""query"", ""stat"": ""mean""}"
